1	0.451391405701578	0.353372954967912	0.543706346413942	0.462726837784724	0.341096691242044	0.469966074835855	0.271067347939049	0.476370682920939	0.339340488172584	0.461265604816476	0.393232175447281	0.329742508417489	0.397192072013466	0.321531787938799	0.199010967147941	0.22308832620855	0.182690655919528	0.126331518883151	0.342511730537824	0.202705636969026	0.155674424151803	0.3633648424376	0.224142352252278	0.398459718162271	0.0951928287243097
0.451391405701578	1	0.176437519909238	0.70962705314392	0.314074549157196	0.151020098635211	0.522826034171122	0.176982909506977	0.245082832404833	0.318694312779719	0.287964206145644	0.394725420627526	0.397022733932918	0.304679996487154	0.383175426947141	0.0473504645035846	0.246536093553572	0.127464656540622	0.133891749245327	0.222758118101167	0.243572229125359	0.0461386730895622	0.527958263436272	0.337970163099365	0.231585593931809	0.176856331019287
0.353372954967912	0.176437519909238	1	0.27962972752009	0.46203235655586	0.412678431057206	0.30959082680838	0.249715129046834	0.395449664421763	0.283316268820128	0.287085810615117	0.312996644858258	0.112865867775679	0.38561073866912	0.13919955017189	0.170082816784276	0.395214373607785	0.301883633739219	0.358760162011387	0.251089463418153	0.216496678975256	0.23018749252478	0.171007824181415	0.196808023143366	0.152463342637218	0.10884280227081
0.543706346413942	0.70962705314392	0.27962972752009	1	0.481580025959881	0.306964772336702	0.637490389791367	0.265164636885259	0.348520591474931	0.401280505128384	0.46920955727169	0.430926555423069	0.337504800032044	0.34893628564384	0.38404438093881	0.17267485328331	0.292906248160697	0.218582902832627	0.0873651458103843	0.353831867411268	0.334918105902524	0.0955036673372764	0.449914384197774	0.353969374090536	0.271985680239011	0.113473351707389
0.462726837784724	0.314074549157196	0.46203235655586	0.481580025959881	1	0.548383234591073	0.36493884392709	0.328393649271404	0.44883599164357	0.384424676480405	0.422154418130601	0.21579537421286	0.210260526973444	0.357647166324711	0.27012735625973	0.295698998215595	0.368347161921061	0.344624089861476	0.12791579684462	0.443921217183108	0.296491572158883	0.255677325192468	0.185841521577441	0.248279866915829	0.268515413670619	-0.0170566322827831
0.341096691242044	0.151020098635211	0.412678431057206	0.306964772336702	0.548383234591073	1	0.407146571054044	0.251406720971032	0.580797284886888	0.376341577491473	0.498571803505089	0.267156726633004	0.204629616789338	0.375830299762129	0.198583337484573	0.394681737657251	0.42010880617912	0.28457048323036	0.193930928519049	0.460775819950415	0.255316545318275	0.345520818607013	0.147277859370238	0.27379857288673	0.208006263112453	0.045390656524176
0.469966074835855	0.522826034171122	0.30959082680838	0.637490389791367	0.36493884392709	0.407146571054044	1	0.229198247219461	0.326501365015132	0.423732262253217	0.490380943422816	0.40092340485268	0.145095661128341	0.428902718297511	0.249663474055937	0.285795757953221	0.345704796164449	0.214501192896752	0.204496632708784	0.399523376356411	0.337987044004917	0.191876862730815	0.388170810653069	0.259998098072115	0.268116891108398	0.255075132539246
0.271067347939049	0.176982909506977	0.249715129046834	0.265164636885259	0.328393649271404	0.251406720971032	0.229198247219461	0.999999999999999	0.337914304568663	0.355313354309689	0.440702030583596	0.310665219082724	-0.0280693113464685	0.262929711822113	0.203373599908412	0.104720838358797	0.236863865862274	0.469490182050673	0.120694537233771	0.356816671899398	0.395238232039819	-0.0492785920965366	0.1476590435987	0.0838560481327215	0.272133347457315	0.123343000398617
0.476370682920939	0.245082832404833	0.395449664421763	0.348520591474931	0.44883599164357	0.580797284886888	0.326501365015132	0.337914304568663	1	0.326402753551947	0.550941466795146	0.354967248057652	0.177373288455621	0.422948312939451	0.243675461001697	0.501355661527247	0.24130940122112	0.288105324434635	0.0992109893709581	0.392492378844675	0.222686102130081	0.239588197944793	0.257635137726264	0.252102375530709	0.313055416067585	-0.00917074808800707
0.339340488172584	0.318694312779719	0.283316268820128	0.401280505128384	0.384424676480405	0.376341577491473	0.423732262253217	0.355313354309689	0.326402753551947	0.999999999999999	0.525761308970953	0.200355216310191	0.182264512239265	0.4359603558472	0.302690899721727	0.19256071346029	0.380997396936308	0.394966851705722	0.393875159483804	0.56046983586484	0.348228671002749	0.13374719588423	0.260125362139549	0.265365933561713	0.198532882975063	0.183900630441477
0.461265604816476	0.287964206145644	0.287085810615117	0.46920955727169	0.422154418130601	0.498571803505089	0.490380943422816	0.440702030583596	0.550941466795146	0.525761308970953	1	0.388106224730366	0.145137560634397	0.539656842889017	0.315156520805162	0.250977644541778	0.309889000896084	0.430131592424458	0.169281598771389	0.645645215473134	0.34717032257331	0.112539388211017	0.351399963933589	0.230216318398334	0.292985671065797	0.0969251750237428
0.393232175447281	0.394725420627526	0.312996644858258	0.430926555423069	0.21579537421286	0.267156726633004	0.40092340485268	0.310665219082724	0.354967248057652	0.200355216310191	0.388106224730366	1	0.210923146701044	0.35278733136579	0.221083732698365	0.108277537543842	0.312547393891655	0.338042829547592	0.273103416225906	0.291036765818274	0.164849340037795	0.103158443544652	0.537709647084945	0.268929185444876	0.17467220679622	0.168684851895589
